ticket_id,created_at,title,description,category,subcategory,priority,department,resolution,confidence_score,escalation_required,repeat_issue,automation_candidate,environment,source_channel,affected_service,sla_hours,resolver_group,similar_ticket_hint,kb_article,resolution_steps,sentiment,user_impact
INC-0504,2026-01-21 05:29:00,Unauthorized privilege escalation attempt on Admin Console,EDR flagged encoded PowerShell execution on Admin Console. Process spawned from user context. Possible malware dropper.,Security,Privilege Escalation,Critical,SOC,"Isolated endpoint, terminated process, collected forensic artifacts, forced password reset.",0.65,true,true,false,Cloud,Phone,Admin Console,4,SOC,ssl certificate expired,KB-SEC-021,1. Block source IPs in firewall; 2. Enable conditional access; 3. Force MFA; 4. Notify account owner; 5. Review auth logs,Neutral,Team
INC-0879,2026-02-03 12:24:00,MFA device lost for Identity Platform admin,Project lead requesting temporary admin access to Identity Platform for quarterly audit activity.,Access Management,Account Lockout,High,IAM Helpdesk,"Updated SAML attribute mapping, refreshed metadata, tested SP-initiated SSO flow.",0.94,false,true,true,Cloud,Portal,Identity Platform,24,IAM Helpdesk,contractor account active after offboarding,KB-IAM-049,1. Verify identity in HR system; 2. Assign role in IAM; 3. Sync group memberships; 4. Test login; 5. Notify user,Urgent,Single User
INC-0966,2026-02-06 14:01:00,Contractor account still active on Active Directory after exit,Project lead requesting temporary admin access to Active Directory for quarterly audit activity.,Access Management,MFA Issue,Medium,IAM Helpdesk,"Disabled account, revoked active sessions, documented in offboarding audit trail.",0.75,false,true,false,Cloud,Chat,Active Directory,24,IAM Helpdesk,rbac excess permission developer production,KB-IAM-017,1. Verify identity in HR system; 2. Assign role in IAM; 3. Sync group memberships; 4. Test login; 5. Notify user,Urgent,Team
INC-0370,2026-01-16 11:44:00,Data not syncing between HR Portal and backend,The HR Portal invoice export feature generates a 500 Internal Server Error when PDFs exceed 2 MB.,Application,API Timeout,Medium,App Support,"Fixed broken Kafka consumer group offset, reprocessed missed messages.",0.75,false,false,false,Prod,Portal,HR Portal,12,App Support,pdf export internal server error,KB-APP-046,1. Reproduce locally; 2. Capture stack trace; 3. Fix template null handling; 4. Redeploy; 5. Validate PDF export,Neutral,Org-wide
INC-0295,2026-01-13 20:18:00,Slow response time on Invoice Service dashboard,Push notifications from Invoice Service stopped firing after the Twilio credentials were rotated.,Application,Document Generation,High,App Support,"Patched UIKit dependency conflict in iOS build, released v2.1.5 hotfix.",0.73,false,true,false,Dev,Phone,Invoice Service,12,App Support,mobile app crash ios,KB-APP-037,1. Check app logs; 2. Identify error trace; 3. Rollback middleware; 4. Clear cache; 5. Smoke test login,Neutral,Team
INC-0833,2026-02-01 21:30:00,User locked out of GitLab after password attempt,SSO federation between GitLab and identity provider returning SAML assertion mismatch error.,Access Management,Password Reset,Medium,IAM Helpdesk,"Removed excess permission, applied principle of least privilege, updated RBAC policy.",0.83,false,false,false,Prod,Phone,GitLab,24,IAM Helpdesk,new joiner hrms access missing provisioning,KB-IAM-042,1. Disable account immediately; 2. Remove all group memberships; 3. Revoke API tokens; 4. Log offboarding action; 5. Notify manager,Neutral,Team
INC-0049,2026-01-05 02:51:00,NFS mount lost on Payroll Server,Backup agent on Payroll Server has not reported success for the past 3 days. Business continuity at risk.,Infrastructure,OS Patch Failure,Medium,InfraOps,"Rolled back kernel patch, rebooted server, validated service health.",0.85,false,false,false,Dev,Phone,Payroll Server,8,InfraOps,os patch failure vm,KB-INF-021,1. Identify high-CPU pod; 2. Review resource requests/limits; 3. Tune HPA thresholds; 4. Drain node; 5. Rebalance workloads,Frustrated,Team
INC-0082,2026-01-06 06:35:00,VM disk usage alert on Payroll Server,Post-maintenance window the Payroll Server failed to boot correctly. Root cause appears to be a failed kernel update.,Infrastructure,Hypervisor Issue,Medium,InfraOps,"Identified memory leak in app v2.3.1, patched and redeployed service.",0.77,false,true,false,Staging,Phone,Payroll Server,8,InfraOps,memory leak service,KB-INF-025,1. Boot into rescue mode; 2. Identify failed kernel; 3. Rollback with grub; 4. Reboot; 5. Validate services,Frustrated,Single User
INC-0341,2026-01-15 11:13:00,PDF export failing on ERP System,Data entered in ERP System is not propagating to the downstream analytics pipeline causing stale reports.,Application,Document Generation,Low,App Support,"Fixed broken Kafka consumer group offset, reprocessed missed messages.",0.76,false,true,false,Staging,Phone,ERP System,12,App Support,pdf export internal server error,KB-APP-012,1. Reproduce locally; 2. Capture stack trace; 3. Fix template null handling; 4. Redeploy; 5. Validate PDF export,Urgent,Org-wide
INC-0235,2026-01-11 16:46:00,Mobile app crashing on Invoice Service launch,Post deployment users report Invoice Service is throwing authentication errors. Session expires immediately after login.,Application,Integration Error,Medium,App Support,"Fixed broken Kafka consumer group offset, reprocessed missed messages.",0.62,true,true,false,Dev,Phone,Invoice Service,12,App Support,login session expired after release,KB-APP-043,1. Check app logs; 2. Identify error trace; 3. Rollback middleware; 4. Clear cache; 5. Smoke test login,Urgent,Department
INC-0730,2026-01-29 06:06:00,Branch office ISP Link unstable,Internal DNS not resolving hostnames for ISP Link. Applications timing out on service discovery.,Network,DHCP Exhaustion,Medium,NOC,"Adjusted VPN tunnel keepalive, corrected MTU mismatch, monitored session stability for 2 hours.",0.73,false,true,false,VPN,Chat,ISP Link,12,NOC,dns resolution failure internal hostname,KB-NET-037,1. Check VPN logs; 2. Test ping with large packet; 3. Adjust MTU to 1400; 4. Update keepalive; 5. Monitor stability,Urgent,Department
INC-0474,2026-01-20 03:49:00,Multiple failed admin login attempts on Cloud IAM,SSL certificate on Cloud IAM expired 3 days ago. Users see browser security warning.,Security,Certificate Expired,Medium,SOC,"Isolated endpoint, terminated process, collected forensic artifacts, forced password reset.",0.72,false,false,false,Endpoint,Portal,Cloud IAM,4,SOC,suspicious powershell encoded command endpoint,KB-SEC-025,1. Isolate host in EDR; 2. Kill malicious process; 3. Extract IOC; 4. Force password reset; 5. Submit forensics ticket,Urgent,Org-wide
INC-0997,2026-02-07 16:47:00,User locked out of HRMS after password attempt,User onboarding completed but HRMS access role was not provisioned in the identity system.,Access Management,Account Lockout,Low,IAM Helpdesk,"Created time-limited privileged access with audit logging enabled, notified CISO.",0.8,false,false,false,Cloud,Phone,HRMS,24,IAM Helpdesk,mfa device lost admin locked,KB-IAM-014,1. Disable account immediately; 2. Remove all group memberships; 3. Revoke API tokens; 4. Log offboarding action; 5. Notify manager,Neutral,Team
INC-0913,2026-02-04 16:54:00,New employee cannot access GitLab,User account on GitLab should have been deactivated upon contract end date 2 weeks ago.,Access Management,Role Provisioning,Medium,IAM Helpdesk,"Created time-limited privileged access with audit logging enabled, notified CISO.",0.7,false,true,true,Cloud,Phone,GitLab,24,IAM Helpdesk,mfa device lost admin locked,KB-IAM-010,1. Verify identity in HR system; 2. Assign role in IAM; 3. Sync group memberships; 4. Test login; 5. Notify user,Neutral,Single User
INC-0105,2026-01-07 02:42:00,NFS mount lost on CI/CD Pipeline,Memory utilization on CI/CD Pipeline climbing steadily since last deployment. GC pauses increasing response latency.,Infrastructure,OS Patch Failure,High,InfraOps,"Identified memory leak in app v2.3.1, patched and redeployed service.",0.62,true,false,false,Dev,Portal,CI/CD Pipeline,8,InfraOps,disk full server,KB-INF-006,1. SSH to server; 2. Run df -h; 3. Archive logs older than 30 days; 4. Extend LVM volume; 5. Restart service; 6. Verify alert cleared,Urgent,Team
INC-0464,2026-01-19 19:53:00,Suspicious PowerShell activity on File Server,EDR flagged encoded PowerShell execution on File Server. Process spawned from user context. Possible malware dropper.,Security,Phishing Detection,High,SOC,"Renewed certificate, updated load balancer config, validated HTTPS handshake.",0.95,false,true,false,Prod,Phone,File Server,4,SOC,suspicious powershell encoded command endpoint,KB-SEC-004,1. Isolate host in EDR; 2. Kill malicious process; 3. Extract IOC; 4. Force password reset; 5. Submit forensics ticket,Urgent,Org-wide
INC-0419,2026-01-18 05:18:00,SSL certificate expired on Admin Console,Privilege escalation attempt detected on Admin Console. Sudo command executed outside change window.,Security,Privilege Escalation,Medium,SOC,"Quarantined phishing emails, blocked malicious domain, issued user awareness alert.",0.91,false,false,false,Prod,Email,Admin Console,4,SOC,ssl certificate expired,KB-SEC-038,1. Isolate host in EDR; 2. Kill malicious process; 3. Extract IOC; 4. Force password reset; 5. Submit forensics ticket,Urgent,Org-wide
INC-0872,2026-02-03 06:11:00,MFA device lost for Active Directory admin,SSO federation between Active Directory and identity provider returning SAML assertion mismatch error.,Access Management,MFA Issue,Medium,IAM Helpdesk,"Assigned HRMS employee role, synced group membership, confirmed login successful.",0.62,true,true,false,Prod,Email,Active Directory,24,IAM Helpdesk,contractor account active after offboarding,KB-IAM-011,1. Disable account immediately; 2. Remove all group memberships; 3. Revoke API tokens; 4. Log offboarding action; 5. Notify manager,Neutral,Department
INC-0521,2026-01-21 20:07:00,Backup verification failed for Analytics Warehouse,Analytics Warehouse tablespace is 98% full. Insert operations failing. Application throwing database write errors.,Database,Schema Migration Failure,Medium,DBA,"Triggered fresh backup, verified checksum, updated retention policy.",0.92,false,false,false,Staging,Chat,Analytics Warehouse,8,DBA,slow query dashboard timeout postgres,KB-DB-030,1. Run EXPLAIN ANALYZE; 2. Identify sequential scan; 3. CREATE INDEX CONCURRENTLY; 4. Re-run query; 5. Monitor execution plan,Neutral,Department
INC-0201,2026-01-10 11:49:00,API timeout when calling CRM Portal endpoint,Dashboard on CRM Portal taking over 45 seconds to load for date ranges beyond 90 days.,Application,Performance Degradation,High,App Support,"Rotated notification service API keys, updated secrets vault, restarted worker.",0.85,false,false,false,Staging,Phone,CRM Portal,12,App Support,notification service credentials expired,KB-APP-037,1. Run EXPLAIN ANALYZE; 2. Identify missing index; 3. Add index; 4. Rerun query; 5. Monitor dashboard load time,Urgent,Team
INC-0087,2026-01-06 11:16:00,OS patch failed on Payroll Server,Automated threshold breach detected on Payroll Server. Disk utilization crossed 92% causing batch job failures.,Infrastructure,Hypervisor Issue,High,InfraOps,"Rebooted ESXi host after clearing HA alarm, validated VM availability.",0.73,false,false,false,Dev,Email,Payroll Server,8,InfraOps,disk full server,KB-INF-027,1. Identify high-CPU pod; 2. Review resource requests/limits; 3. Tune HPA thresholds; 4. Drain node; 5. Rebalance workloads,Urgent,Org-wide
INC-0475,2026-01-20 05:14:00,Multiple failed admin login attempts on Cloud IAM,EDR flagged encoded PowerShell execution on Cloud IAM. Process spawned from user context. Possible malware dropper.,Security,Phishing Detection,Low,SOC,"Quarantined phishing emails, blocked malicious domain, issued user awareness alert.",0.83,false,true,false,Cloud,Portal,Cloud IAM,4,SOC,privilege escalation sudo,KB-SEC-007,1. Block source IPs in firewall; 2. Enable conditional access; 3. Force MFA; 4. Notify account owner; 5. Review auth logs,Frustrated,Org-wide
INC-0982,2026-02-07 03:57:00,New employee cannot access Finance Portal,User entered incorrect password 5 times. Finance Portal account locked. Urgent as user is presenting to client.,Access Management,RBAC Misconfiguration,Low,IAM Helpdesk,"Disabled account, revoked VPN and SaaS group memberships, initiated access audit review.",0.91,false,true,false,Prod,Chat,Finance Portal,24,IAM Helpdesk,mfa device lost admin locked,KB-IAM-019,1. Disable account immediately; 2. Remove all group memberships; 3. Revoke API tokens; 4. Log offboarding action; 5. Notify manager,Frustrated,Org-wide
INC-0722,2026-01-28 22:44:00,Firewall blocking legitimate traffic to Distribution Switch,Distribution Switch subnet ran out of DHCP leases. New devices unable to obtain IP addresses.,Network,Switch Port Failure,Medium,NOC,"Replaced faulty switch port, reset interface error counters, confirmed packet loss resolved.",0.97,false,true,false,Prod,Chat,Distribution Switch,12,NOC,erp slow lan packet loss switch port,KB-NET-014,1. Run continuous ping; 2. Check switch interface counters; 3. Move cable to spare port; 4. Retest; 5. Replace module if needed,Urgent,Org-wide
INC-0962,2026-02-06 10:43:00,User locked out of HRMS after password attempt,SSO federation between HRMS and identity provider returning SAML assertion mismatch error.,Access Management,Deprovisioning,Medium,IAM Helpdesk,"Disabled account, revoked VPN and SaaS group memberships, initiated access audit review.",0.89,false,false,false,Cloud,Portal,HRMS,24,IAM Helpdesk,account lockout urgent client presentation,KB-IAM-048,1. Verify identity in HR system; 2. Assign role in IAM; 3. Sync group memberships; 4. Test login; 5. Notify user,Neutral,Org-wide
INC-0111,2026-01-07 07:42:00,Cron job not executing on CI/CD Pipeline,Post-maintenance window the CI/CD Pipeline failed to boot correctly. Root cause appears to be a failed kernel update.,Infrastructure,Compute Performance,Low,InfraOps,"Identified memory leak in app v2.3.1, patched and redeployed service.",0.65,false,true,false,Prod,Phone,CI/CD Pipeline,8,InfraOps,disk full server,KB-INF-003,1. SSH to server; 2. Run df -h; 3. Archive logs older than 30 days; 4. Extend LVM volume; 5. Restart service; 6. Verify alert cleared,Frustrated,Department
INC-0738,2026-01-29 12:28:00,BGP route flapping causing ISP Link instability,Users in head office see intermittent slowness accessing ISP Link. Ping tests show 18% packet loss.,Network,BGP Route Flap,High,NOC,"Replaced SFP module on distribution switch, reconfigured port, verified no CRC errors.",0.56,true,true,false,Prod,Chat,ISP Link,12,NOC,firewall blocking https port 443,KB-NET-032,1. nslookup internal host; 2. Check DNS service status; 3. Restart resolver; 4. Flush client cache; 5. Validate resolution,Frustrated,Department
INC-0032,2026-01-04 12:17:00,Disk I/O latency spike on Web Server,The Web Server is experiencing critical resource exhaustion. Monitoring alerts fired at 17:19. Users reported partial functionality loss.,Infrastructure,Load Balancer Fault,Critical,InfraOps,"Restarted backup agent, cleared stale lock file, confirmed successful backup.",0.85,false,false,false,Dev,Portal,Web Server,8,InfraOps,load balancer down,KB-INF-048,1. Boot into rescue mode; 2. Identify failed kernel; 3. Rollback with grub; 4. Reboot; 5. Validate services,Urgent,Org-wide
INC-0607,2026-01-24 21:20:00,Backup verification failed for Finance PostgreSQL,Finance PostgreSQL tablespace is 98% full. Insert operations failing. Application throwing database write errors.,Database,Backup Integrity Failure,Medium,DBA,"Identified conflicting lock order, applied row-level locking with timeout, retried failed transactions.",0.66,false,true,false,Staging,Chat,Finance PostgreSQL,8,DBA,slow query dashboard timeout postgres,KB-DB-029,1. Query pg_locks; 2. Identify conflicting PIDs; 3. Terminate deadlock; 4. Adjust locking strategy; 5. Test transaction flow,Urgent,Single User
INC-0152,2026-01-08 18:16:00,Disk I/O latency spike on NFS Storage,The NFS Storage is experiencing critical resource exhaustion. Monitoring alerts fired at 15:26. Users reported degraded performance.,Infrastructure,Storage I/O Bottleneck,Medium,InfraOps,"Cleared old log files, extended volume by 100 GB, restarted failed service.",0.72,false,true,false,Staging,Email,NFS Storage,8,InfraOps,cpu spike kubernetes,KB-INF-023,1. Boot into rescue mode; 2. Identify failed kernel; 3. Rollback with grub; 4. Reboot; 5. Validate services,Frustrated,Single User
INC-0963,2026-02-06 12:07:00,Contractor account still active on Active Directory after exit,User entered incorrect password 5 times. Active Directory account locked. Urgent as user is presenting to client.,Access Management,Deprovisioning,Low,IAM Helpdesk,"Verified identity via manager approval, issued temporary bypass code, enrolled new MFA device.",0.87,false,true,true,Prod,Portal,Active Directory,24,IAM Helpdesk,saml sso assertion mismatch,KB-IAM-022,1. Verify user identity via manager; 2. Issue MFA bypass; 3. Enroll new device; 4. Revoke old device; 5. Send confirmation,Frustrated,Team
INC-0459,2026-01-19 15:13:00,Unauthorized privilege escalation attempt on Email Gateway,Behavioural analytics flagged file encryption pattern on endpoint near Email Gateway.,Security,Brute Force Attempt,High,SOC,"Isolated endpoint, terminated process, collected forensic artifacts, forced password reset.",0.96,false,true,false,Endpoint,Email,Email Gateway,4,SOC,data exfiltration dlp alert,KB-SEC-012,1. Quarantine emails; 2. Block domain in proxy; 3. Notify affected users; 4. Reset credentials if clicked; 5. Update filter rules,Urgent,Single User
INC-0376,2026-01-16 16:56:00,Mobile app crashing on CRM Portal launch,Push notifications from CRM Portal stopped firing after the Twilio credentials were rotated.,Application,UI Rendering Issue,Medium,App Support,"Fixed broken Kafka consumer group offset, reprocessed missed messages.",0.8,false,true,false,Prod,Email,CRM Portal,12,App Support,mobile app crash ios,KB-APP-045,1. Run EXPLAIN ANALYZE; 2. Identify missing index; 3. Add index; 4. Rerun query; 5. Monitor dashboard load time,Urgent,Department
INC-0687,2026-01-27 17:00:00,Packet loss to WiFi Controller affecting users,Users in head office see intermittent slowness accessing WiFi Controller. Ping tests show 18% packet loss.,Network,Bandwidth Saturation,Critical,NOC,"Expanded DHCP scope by 50 addresses, reduced lease time, identified and removed stale reservations.",0.84,false,true,false,Prod,Chat,WiFi Controller,12,NOC,vpn disconnect every 10 minutes branch office,KB-NET-011,1. Check VPN logs; 2. Test ping with large packet; 3. Adjust MTU to 1400; 4. Update keepalive; 5. Monitor stability,Frustrated,Org-wide
INC-0745,2026-01-29 18:22:00,Firewall blocking legitimate traffic to Branch VPN,Internal DNS not resolving hostnames for Branch VPN. Applications timing out on service discovery.,Network,DNS Resolution Failure,High,NOC,"Reset BGP session with ISP, filtered flapping prefixes, confirmed stable routing table.",0.85,false,false,false,Prod,Chat,Branch VPN,12,NOC,dns resolution failure internal hostname,KB-NET-013,1. Run continuous ping; 2. Check switch interface counters; 3. Move cable to spare port; 4. Retest; 5. Replace module if needed,Frustrated,Org-wide
INC-0832,2026-02-01 20:31:00,Incorrect RBAC role on VPN Access giving excess access,User entered incorrect password 5 times. VPN Access account locked. Urgent as user is presenting to client.,Access Management,SSO Failure,Medium,IAM Helpdesk,"Created time-limited privileged access with audit logging enabled, notified CISO.",0.77,false,false,false,Cloud,Email,VPN Access,24,IAM Helpdesk,rbac excess permission developer production,KB-IAM-019,1. Verify identity in HR system; 2. Assign role in IAM; 3. Sync group memberships; 4. Test login; 5. Notify user,Neutral,Department
INC-0100,2026-01-06 22:36:00,Memory leak detected on Cron Service,Automated threshold breach detected on Cron Service. Disk utilization crossed 92% causing batch job failures.,Infrastructure,Compute Performance,Medium,InfraOps,"Restarted backup agent, cleared stale lock file, confirmed successful backup.",0.64,true,false,false,Dev,Chat,Cron Service,8,InfraOps,backup agent not running,KB-INF-036,1. Boot into rescue mode; 2. Identify failed kernel; 3. Rollback with grub; 4. Reboot; 5. Validate services,Frustrated,Department
INC-0530,2026-01-22 03:46:00,Backup verification failed for Reporting DB,Deadlock detected between order processing and inventory update transactions on Reporting DB. Orders failing sporadically.,Database,Index Corruption,High,DBA,"Identified conflicting lock order, applied row-level locking with timeout, retried failed transactions.",0.68,false,false,false,Prod,Portal,Reporting DB,8,DBA,flyway migration failed constraint,KB-DB-031,1. Check replication lag; 2. Identify blocking query; 3. Kill blocker; 4. Restart replica agent; 5. Monitor lag trend,Neutral,Org-wide
INC-0014,2026-01-03 20:58:00,CPU spike on NFS Storage causing slowdowns,Backup agent on NFS Storage has not reported success for the past 3 days. Business continuity at risk.,Infrastructure,Storage I/O Bottleneck,Low,InfraOps,"Cleared old log files, extended volume by 100 GB, restarted failed service.",0.78,false,false,false,Prod,Chat,NFS Storage,8,InfraOps,cpu spike kubernetes,KB-INF-027,1. SSH to server; 2. Run df -h; 3. Archive logs older than 30 days; 4. Extend LVM volume; 5. Restart service; 6. Verify alert cleared,Frustrated,Team
INC-0558,2026-01-23 03:30:00,Index corruption detected on Reporting DB,Deadlock detected between order processing and inventory update transactions on Reporting DB. Orders failing sporadically.,Database,Tablespace Full,Medium,DBA,"Added composite index on date and status columns, rewrote subquery, reduced execution time from 60s to 0.9s.",0.8,false,false,false,Prod,Phone,Reporting DB,8,DBA,slow query dashboard timeout postgres,KB-DB-044,1. Query pg_locks; 2. Identify conflicting PIDs; 3. Terminate deadlock; 4. Adjust locking strategy; 5. Test transaction flow,Neutral,Department
INC-0044,2026-01-04 22:42:00,CPU spike on Payroll Server causing slowdowns,Memory utilization on Payroll Server climbing steadily since last deployment. GC pauses increasing response latency.,Infrastructure,OS Patch Failure,Low,InfraOps,"Identified memory leak in app v2.3.1, patched and redeployed service.",0.71,false,true,false,Dev,Chat,Payroll Server,8,InfraOps,backup agent not running,KB-INF-029,1. Identify high-CPU pod; 2. Review resource requests/limits; 3. Tune HPA thresholds; 4. Drain node; 5. Rebalance workloads,Neutral,Team
INC-0529,2026-01-22 02:51:00,Connection pool exhausted on Analytics Warehouse,Nightly backup for Analytics Warehouse completed but verification checksum mismatch found.,Database,Tablespace Full,Low,DBA,"Extended tablespace by 200 GB, archived historical records, updated autogrow policy.",0.62,true,false,false,Prod,Chat,Analytics Warehouse,8,DBA,flyway migration failed constraint,KB-DB-025,1. Check replication lag; 2. Identify blocking query; 3. Kill blocker; 4. Restart replica agent; 5. Monitor lag trend,Frustrated,Single User
INC-0939,2026-02-05 15:20:00,User locked out of Identity Platform after password attempt,User onboarding completed but Identity Platform access role was not provisioned in the identity system.,Access Management,Password Reset,Medium,IAM Helpdesk,"Disabled account, revoked VPN and SaaS group memberships, initiated access audit review.",0.79,false,false,false,Prod,Phone,Identity Platform,24,IAM Helpdesk,saml sso assertion mismatch,KB-IAM-049,1. Verify identity in HR system; 2. Assign role in IAM; 3. Sync group memberships; 4. Test login; 5. Notify user,Urgent,Department
INC-0992,2026-02-07 12:46:00,MFA device lost for Identity Platform admin,User onboarding completed but Identity Platform access role was not provisioned in the identity system.,Access Management,MFA Issue,High,IAM Helpdesk,"Disabled account, revoked active sessions, documented in offboarding audit trail.",0.92,false,true,false,Cloud,Portal,Identity Platform,24,IAM Helpdesk,saml sso assertion mismatch,KB-IAM-033,1. Verify user identity via manager; 2. Issue MFA bypass; 3. Enroll new device; 4. Revoke old device; 5. Send confirmation,Urgent,Team
INC-0501,2026-01-21 03:25:00,Phishing email bypassed filter targeting Cloud IAM users,EDR flagged encoded PowerShell execution on Cloud IAM. Process spawned from user context. Possible malware dropper.,Security,Endpoint Threat,High,SOC,"Blocked source IPs, enabled conditional access, mandated MFA challenge.",0.68,false,true,false,Endpoint,Chat,Cloud IAM,4,SOC,phishing email credential harvesting,KB-SEC-012,1. Block source IPs in firewall; 2. Enable conditional access; 3. Force MFA; 4. Notify account owner; 5. Review auth logs,Neutral,Org-wide
INC-0093,2026-01-06 15:55:00,OS patch failed on ESXi Host,ESXi host managing ESXi Host became unresponsive. VMs migrated but need root cause analysis.,Infrastructure,Backup Failure,Medium,InfraOps,"Cleared old log files, extended volume by 100 GB, restarted failed service.",0.89,false,true,false,Dev,Chat,ESXi Host,8,InfraOps,memory leak service,KB-INF-033,1. Boot into rescue mode; 2. Identify failed kernel; 3. Rollback with grub; 4. Reboot; 5. Validate services,Neutral,Org-wide
INC-0782,2026-01-31 01:47:00,DNS resolution failure impacting DHCP Server,Users in head office see intermittent slowness accessing DHCP Server. Ping tests show 18% packet loss.,Network,Switch Port Failure,High,NOC,"Expanded DHCP scope by 50 addresses, reduced lease time, identified and removed stale reservations.",0.67,false,true,false,VPN,Phone,DHCP Server,12,NOC,firewall blocking https port 443,KB-NET-006,1. Run continuous ping; 2. Check switch interface counters; 3. Move cable to spare port; 4. Retest; 5. Replace module if needed,Neutral,Department
INC-0283,2026-01-13 09:53:00,Slow response time on ERP System dashboard,Push notifications from ERP System stopped firing after the Twilio credentials were rotated.,Application,Performance Degradation,High,App Support,"Fixed broken Kafka consumer group offset, reprocessed missed messages.",0.65,false,true,false,Prod,Chat,ERP System,12,App Support,login session expired after release,KB-APP-012,1. Check app logs; 2. Identify error trace; 3. Rollback middleware; 4. Clear cache; 5. Smoke test login,Neutral,Org-wide
INC-0409,2026-01-17 20:49:00,Suspicious PowerShell activity on Identity Provider,DLP alert: 4.7 GB transferred from Identity Provider to personal Dropbox account in off-hours.,Security,Privilege Escalation,High,SOC,"Blocked source IPs, enabled conditional access, mandated MFA challenge.",0.85,false,false,false,Prod,Phone,Identity Provider,4,SOC,admin brute force foreign ips,KB-SEC-048,1. Isolate host in EDR; 2. Kill malicious process; 3. Extract IOC; 4. Force password reset; 5. Submit forensics ticket,Frustrated,Org-wide
INC-0461,2026-01-19 16:51:00,Abnormal data transfer volume from File Server,Privilege escalation attempt detected on File Server. Sudo command executed outside change window.,Security,Phishing Detection,Medium,SOC,"Blocked source IPs, enabled conditional access, mandated MFA challenge.",0.71,false,true,false,Endpoint,Chat,File Server,4,SOC,ssl certificate expired,KB-SEC-004,1. Isolate host in EDR; 2. Kill malicious process; 3. Extract IOC; 4. Force password reset; 5. Submit forensics ticket,Neutral,Team
INC-0103,2026-01-07 00:59:00,Load balancer health check failing for ESXi Host,Memory utilization on ESXi Host climbing steadily since last deployment. GC pauses increasing response latency.,Infrastructure,Compute Performance,Low,InfraOps,"Rebooted ESXi host after clearing HA alarm, validated VM availability.",0.85,false,true,false,Staging,Phone,ESXi Host,8,InfraOps,backup agent not running,KB-INF-030,1. SSH to server; 2. Run df -h; 3. Archive logs older than 30 days; 4. Extend LVM volume; 5. Restart service; 6. Verify alert cleared,Urgent,Org-wide
INC-0236,2026-01-11 18:11:00,Email notifications not sending from Reporting Dashboard,Data entered in Reporting Dashboard is not propagating to the downstream analytics pipeline causing stale reports.,Application,UI Rendering Issue,Low,App Support,"Patched UIKit dependency conflict in iOS build, released v2.1.5 hotfix.",0.69,false,false,false,Prod,Chat,Reporting Dashboard,12,App Support,notification service credentials expired,KB-APP-025,1. Run EXPLAIN ANALYZE; 2. Identify missing index; 3. Add index; 4. Rerun query; 5. Monitor dashboard load time,Neutral,Single User
INC-0568,2026-01-23 11:39:00,Slow query causing Orders DB timeout,Order analytics dashboard timing out because Orders DB reporting query exceeds 60 seconds. Missing index suspected.,Database,Deadlock,High,DBA,"Restarted replication worker, cleared blocking lock, resynced replica, validated lag under 5 seconds.",0.65,false,false,false,Prod,Portal,Orders DB,8,DBA,slow query dashboard timeout postgres,KB-DB-018,1. Run EXPLAIN ANALYZE; 2. Identify sequential scan; 3. CREATE INDEX CONCURRENTLY; 4. Re-run query; 5. Monitor execution plan,Frustrated,Org-wide
INC-0972,2026-02-06 19:14:00,SSO not working for Identity Platform federation,Admin lost access to MFA device for Identity Platform. Unable to complete authentication challenge.,Access Management,MFA Issue,Medium,IAM Helpdesk,"Created time-limited privileged access with audit logging enabled, notified CISO.",0.91,false,false,false,Prod,Chat,Identity Platform,24,IAM Helpdesk,contractor account active after offboarding,KB-IAM-023,1. Verify identity in HR system; 2. Assign role in IAM; 3. Sync group memberships; 4. Test login; 5. Notify user,Frustrated,Department
INC-0812,2026-02-01 03:17:00,Packet loss to ERP Network Path affecting users,Remote staff at branch report repeated ERP Network Path disconnects every 10 to 15 minutes since morning.,Network,DNS Resolution Failure,Medium,NOC,"Restarted DNS resolver service, flushed cache, validated A and CNAME records.",0.6,true,false,false,VPN,Chat,ERP Network Path,12,NOC,dhcp lease exhaustion subnet,KB-NET-006,1. Check VPN logs; 2. Test ping with large packet; 3. Adjust MTU to 1400; 4. Update keepalive; 5. Monitor stability,Urgent,Single User
INC-0755,2026-01-30 03:06:00,Firewall blocking legitimate traffic to DNS Server,Internet uplink to DNS Server saturated at 98% during business hours. Streaming and backups competing.,Network,DNS Resolution Failure,Medium,NOC,"Implemented QoS policy, throttled backup window to off-hours, upgraded uplink to 1 Gbps.",0.89,false,true,true,Prod,Email,DNS Server,12,NOC,dns resolution failure internal hostname,KB-NET-002,1. nslookup internal host; 2. Check DNS service status; 3. Restart resolver; 4. Flush client cache; 5. Validate resolution,Neutral,Org-wide
INC-0826,2026-02-01 15:27:00,Bandwidth saturation on uplink to DHCP Server,Post-change window the DHCP Server is blocking port 443 traffic from app servers to payment API.,Network,DNS Resolution Failure,Medium,NOC,"Restarted DNS resolver service, flushed cache, validated A and CNAME records.",0.62,true,true,true,VPN,Portal,DHCP Server,12,NOC,vpn disconnect every 10 minutes branch office,KB-NET-008,1. Run continuous ping; 2. Check switch interface counters; 3. Move cable to spare port; 4. Retest; 5. Replace module if needed,Frustrated,Org-wide
